title,location,estimation,viewCount,reviewCount,foodType,price,runTime,geo_1,geo_2,geo_3,geo,위도,경도
김씨마구로,서울시 동작구 노량진동 13-6 노량진수산물도매시장 신시장 2F,4.3,81732.0,28.0,회 / 스시,4만원 이상,11:30 - 23:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
가네끼스시,서울시 동작구 신대방동 395-69 보라매아카데미타워 2F,4.3,41102.0,15.0,회 / 스시,4만원 이상,12:00 - 22:00,서울특별시,동작구,신대방동,서울특별시 동작구 신대방동,37.492678,126.917721
다독이네 숯불구이,서울시 동작구 노량진동 40-34 1F,4.3,39708.0,27.0,고기 요리,만원 미만,16:00 - 23:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
청양수산,서울시 동작구 노량진동 13-8 노량진수산시장 고급 28호,4.3,17398.0,14.0,해산물 요리,2만원-3만원,09:00 - 21:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
"현고대닭발
                                    (사당점)",서울시 동작구 사당동 1006-7,4.3,37874.0,20.0,닭 / 오리 요리,만원-2만원,17:00 - 02:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
일성수산,서울시 동작구 노량진동 13-8,4.3,7436.0,16.0,해산물 요리,2만원-3만원,09:00 - 21:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
와플스,서울시 동작구 노량진동 89-2 1F,4.3,6335.0,13.0,카페 / 디저트,만원 미만,12:30 - 24:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
가마솥손두부,서울시 동작구 사당동 1041-7,4.3,14006.0,11.0,탕 / 찌개 / 전골,만원 미만,월-금: 11:00 - 22:00 토-일: 11:00 - 22:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
공지안,서울시 동작구 사당동 1031-37 1F,4.3,6161.0,5.0,기타 중식,만원 미만,,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
상남스시,서울시 동작구 신대방동 361-50 1F,4.2,48668.0,30.0,회 / 스시,2만원-3만원,17:30 - 22:00,서울특별시,동작구,신대방동,서울특별시 동작구 신대방동,37.492678,126.917721
정작가의 막걸리집,서울시 동작구 사당동 89-1 1F,4.2,34447.0,19.0,전통 주점 / 포차,만원-2만원,18:00 - 01:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
상도실내포장마차,서울시 동작구 상도1동 784-1,4.2,21277.0,20.0,전통 주점 / 포차,만원-2만원,16:30 - 23:00,서울특별시,동작구,상도1동,서울특별시 동작구 상도1동,37.502889,126.950645
등나무집,서울시 동작구 신대방동 687-14,4.2,46576.0,23.0,탕 / 찌개 / 전골,만원-2만원,11:00 - 22:00,서울특별시,동작구,신대방동,서울특별시 동작구 신대방동,37.492678,126.917721
필수,서울시 동작구 흑석동 9-27,4.2,14261.0,13.0,일반 주점,만원-2만원,18:00 - 02:00,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
사당돈,서울시 동작구 사당동 1042-4 1F,4.2,13243.0,9.0,고기 요리,2만원-3만원,14:30 - 22:30,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
"팔각도
                                    (이수역점)",서울시 동작구 사당동 140-22 1F,4.2,1661.0,6.0,닭 / 오리 요리,만원-2만원,,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
스시로로,서울시 동작구 사당동 1006-5 1F,4.1,221422.0,229.0,회 / 스시,만원-2만원,11:30 - 22:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
리틀크레이지피자,서울시 동작구 사당동 139-66,4.1,48518.0,68.0,기타 양식,만원 미만,11:00 - 21:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
낯선한식븟다,서울시 동작구 사당동 1006-30 1F,4.1,29533.0,26.0,퓨전 한식,2만원-3만원,화-금: 17:00 - 01:00 토-일: 15:00 - 01:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
빈빈양꼬치,서울시 동작구 사당동 1040-31,4.1,22498.0,15.0,기타 중식,만원-2만원,15:00 - 02:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
사당광안리,서울시 동작구 사당동 1031-37,4.1,79556.0,27.0,해산물 요리,2만원-3만원,월-금: 16:30 - 23:00 토: 16:00 - 22:30,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
쁘띠우스,서울시 동작구 사당동 147-29,4.1,1607.0,13.0,브런치 / 버거 / 샌드위치,만원 미만,,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
재팔이네닭발,서울시 동작구 흑석동 43-3,4.1,27320.0,18.0,닭 / 오리 요리,만원-2만원,,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
"청와옥
                                    (사당직영점)",서울시 동작구 사당동 1007-50,4.1,13671.0,11.0,한정식 / 백반 / 정통 한식,만원-2만원,08:00 - 22:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
그릴진,서울시 동작구 사당동 142-1,4.1,1427.0,5.0,고기 요리,만원-2만원,16:30 - 01:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
대박,서울시 동작구 흑석동 181-15,4.1,13406.0,12.0,해산물 요리,2만원-3만원,,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
"인근주민
                                    (상도점)",서울시 동작구 상도1동 682 1F,4.1,3034.0,6.0,닭 / 오리 요리,만원-2만원,15:00 - 03:00,서울특별시,동작구,상도1동,서울특별시 동작구 상도1동,37.502889,126.950645
애플하우스,서울시 동작구 사당동 138-4 2F,4.0,145066.0,391.0,기타 한식,만원 미만,10:00 - 21:30,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
브레드덕,서울시 동작구 상도동 529,4.0,65615.0,63.0,베이커리,만원 미만,09:00 - 20:00,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
오센,서울시 동작구 사당동 139-53,4.0,98696.0,82.0,철판 요리,만원-2만원,17:00 - 03:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
요란한부엌,서울시 동작구 사당동 1032-8,4.0,67760.0,27.0,일반 주점,만원-2만원,17:00 - 22:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
"성민양꼬치
                                    (중대점)",서울시 동작구 흑석동 51-6,4.0,46489.0,36.0,기타 중식,만원-2만원,14:00 - 02:00,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
농부쌈밥,서울시 동작구 사당동 1007-6,4.0,64714.0,32.0,한정식 / 백반 / 정통 한식,만원 미만,11:00 - 21:30,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
정원분식,서울시 동작구 사당동 1006-1 1F,4.0,23638.0,18.0,기타 한식,만원 미만,11:00 - 21:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
방배한가람김밥,서울시 동작구 사당동 1040-2 지암빌딩,4.0,10841.0,12.0,기타 한식,만원 미만,월-금: 06:00 - 20:00 토: 06:00 - 19:30 일: 06:00 - 18:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
신사,서울시 동작구 사당동 86-9 이호빌딩 4F,4.0,10863.0,18.0,치킨 / 호프 / 펍,만원-2만원,18:00 - 02:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
홍콩참치만두,서울시 동작구 사당동 89-41,4.0,5282.0,12.0,딤섬 / 만두,만원-2만원,11:30 - 22:30,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
파동추야,서울시 동작구 상도동 490-6 경원빌딩,4.0,28725.0,18.0,한정식 / 백반 / 정통 한식,만원 미만,16:30 - 02:00,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
토크넌센스,서울시 동작구 흑석동 223-15,4.0,7420.0,6.0,카페 / 디저트,만원 미만,10:00 - 22:00,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
"리얼후라이
                                    (숭실대점)",서울시 동작구 상도동 501-2,4.0,39070.0,27.0,닭 / 오리 요리,만원 미만,16:00 - 01:00,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
잔디속에있다고상상을해,서울시 동작구 상도1동 691 2F,4.0,964.0,6.0,카페 / 디저트,만원 미만,,서울특별시,동작구,상도1동,서울특별시 동작구 상도1동,37.502889,126.950645
산천칡냉면,서울시 동작구 사당동 254-15,4.0,7293.0,12.0,국수 / 면 요리,만원 미만,11:30 - 20:30,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
오다가다,서울시 동작구 사당동 39-10,3.9,127151.0,85.0,카페 / 디저트,만원 미만,12:00 - 22:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
우부래도,서울시 동작구 상도1동 666-3 1F,3.9,36098.0,36.0,베이커리,만원 미만,10:00 - 10:00,서울특별시,동작구,상도1동,서울특별시 동작구 상도1동,37.502889,126.950645
전주전집,서울시 동작구 사당동 1032-1,3.9,102711.0,97.0,전통 주점 / 포차,만원-2만원,월-금: 15:30 - 02:00 토-일: 15:00 - 24:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
브레드숨,서울시 동작구 본동 187-4 1F,3.9,59078.0,49.0,베이커리,만원 미만,10:30 - 19:30,서울특별시,동작구,본동,서울특별시 동작구 본동,37.511491,126.954336
프랑세즈,서울시 동작구 흑석동 8-37,3.9,88025.0,61.0,베이커리,만원 미만,08:00 - 22:00,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
서일순대국,서울시 동작구 신대방동 377-1,3.9,57719.0,53.0,탕 / 찌개 / 전골,만원 미만,08:00 - 23:00,서울특별시,동작구,신대방동,서울특별시 동작구 신대방동,37.492678,126.917721
"리얼후라이
                                    (흑석본점)",서울시 동작구 흑석동 180-4 1F,3.9,101595.0,83.0,닭 / 오리 요리,만원-2만원,16:00 - 01:00,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
미학당,서울시 동작구 상도동 509-2 2F,3.9,17741.0,27.0,카페 / 디저트,만원 미만,09:00 - 18:00,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
스프레드,서울시 동작구 신대방동 690-23 102호,3.9,4008.0,6.0,퓨전 양식,만원-2만원,,서울특별시,동작구,신대방동,서울특별시 동작구 신대방동,37.492678,126.917721
스톤504,서울시 동작구 상도동 504,3.9,33362.0,27.0,스테이크 / 바베큐,만원 미만,11:00 - 24:00,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
블랑제리꾸끄,서울시 동작구 노량진동 215-254,3.9,14960.0,20.0,베이커리,만원 미만,08:30 - 21:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
마마부찌,서울시 동작구 노량진동 206-19,3.9,47469.0,33.0,탕 / 찌개 / 전골,만원 미만,10:30 - 22:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
Oomph,서울시 동작구 상도동 477-13,3.9,4601.0,11.0,칵테일 / 와인,2만원-3만원,월-목: 17:00 - 24:00 금-토: 17:00 - 02:00,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
"양자호떡
                                    (노량진점)",서울시 동작구 노량진동 119-162,3.9,10337.0,19.0,카페 / 디저트,만원 미만,12:00 - 21:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
정애맛담,서울시 동작구 사당동 91-177 남성사계시장,3.9,24135.0,17.0,카페 / 디저트,만원 미만,11:00 - 19:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
"뚜스뚜스
                                    (흑석역점)",서울시 동작구 흑석동 1-3 1F,3.9,8149.0,10.0,카페 / 디저트,만원 미만,08:00 - 24:00,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
가춘,서울시 동작구 상도동 488,3.9,13934.0,15.0,베이커리,만원 미만,11:00 - 20:30,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
카페브르브르,서울시 동작구 사당동 141-48,3.9,14609.0,12.0,카페 / 디저트,만원 미만,11:30 - 21:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
닭발집,서울시 동작구 노량진동 307-159,3.9,18062.0,18.0,닭 / 오리 요리,만원 미만,18:00 - 04:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
고추동제면소,서울시 동작구 상도동 408 삼호아파트상가,3.9,7139.0,13.0,기타 한식,만원 미만,,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
조가네갑오징어,서울시 동작구 사당동 1041-5 1F,3.9,12252.0,10.0,고기 요리,2만원-3만원,11:00 - 22:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
머치커피,서울시 동작구 사당동 1026-35,3.9,5328.0,9.0,카페 / 디저트,만원 미만,12:00 - 21:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
케이크팝,서울시 동작구 상도동 505-1 2F,3.9,6588.0,10.0,카페 / 디저트,만원 미만,09:00 - 21:00,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
경성모밀,서울시 동작구 사당동 88-18,3.9,12789.0,10.0,국수 / 면 요리,만원 미만,,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
시에나에스프레소,서울시 동작구 사당동 1008-2 1F,3.9,3687.0,7.0,카페 / 디저트,만원 미만,토-일: 10:00 - 18:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
김재운초밥사랑,서울시 동작구 사당동 1008-16 1F,3.9,5001.0,10.0,회 / 스시,만원-2만원,,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
"은희네온집닭떡볶이
                                    (상도본점)",서울시 동작구 상도1동 450-2 1F,3.9,4223.0,6.0,기타 한식,만원-2만원,11:30 - 20:00,서울특별시,동작구,상도1동,서울특별시 동작구 상도1동,37.502889,126.950645
꿀때기곱창,서울시 동작구 사당동 1037-18,3.9,2943.0,7.0,고기 요리,만원-2만원,16:00 - 01:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
시너리,서울시 동작구 사당동 155-13 1F,3.9,2363.0,8.0,카페 / 디저트,만원 미만,,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
피터패트,서울시 동작구 상도1동 801-1 1F,3.8,20638.0,42.0,카페 / 디저트,만원 미만,월-금: 10:00 - 23:00 토: 09:00 - 23:00 일: 14:00 - 23:00,서울특별시,동작구,상도1동,서울특별시 동작구 상도1동,37.502889,126.950645
미스피츠,서울시 동작구 사당동 1032-48 1F,3.8,27490.0,37.0,브런치 / 버거 / 샌드위치,만원 미만,화-금: 11:30 - 21:00 토-일: 12:00 - 21:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
터방내,서울시 동작구 흑석동 184-19,3.8,36976.0,56.0,카페 / 디저트,만원 미만,11:00 - 24:00,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
사이공리,서울시 동작구 노량진동 240-46,3.8,48900.0,48.0,베트남 음식,만원 미만,11:00 - 21:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
윤공KoreanBistro,서울시 동작구 사당동 1032-45,3.8,17536.0,25.0,일반 주점,만원-2만원,월-목: 17:00 - 24:00 금-일 17:00 - 24:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
사당모소리,서울시 동작구 사당동 323-4 1F,3.8,10840.0,12.0,고기 요리,만원-2만원,17:00 - 23:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
투디카페,서울시 동작구 상도1동 771-1,3.8,11022.0,19.0,카페 / 디저트,만원 미만,11:00 - 21:00,서울특별시,동작구,상도1동,서울특별시 동작구 상도1동,37.502889,126.950645
블랑제리가마,서울시 동작구 사당동 1131 두산위브트레지움상가 8-2호,3.8,8773.0,12.0,베이커리,만원 미만,08:00 - 22:30,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
"칠기마라탕
                                    (중앙대점)",서울시 동작구 흑석동 190-50 2F,3.8,18968.0,28.0,기타 중식,만원 미만,11:00 - 22:00,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
텐카이치,서울시 동작구 노량진동 208,3.8,20917.0,23.0,돈부리 / 일본 카레 / 벤토,만원 미만,11:00 - 22:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
"곱창의전설
                                    (노량진점)",서울시 동작구 노량진동 119-161,3.8,43217.0,27.0,고기 요리,만원-2만원,16:00 - 00:30,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
"마왕족발
                                    (이수역점)",서울시 동작구 사당동 148-1,3.8,31417.0,21.0,고기 요리,만원-2만원,17:00 - 02:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
막걸리학교,서울시 동작구 사당동 144-16,3.8,20629.0,12.0,전통 주점 / 포차,만원 미만,17:00 - 01:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
디피스트,서울시 동작구 사당동 139-22 2F,3.8,9719.0,13.0,카페 / 디저트,만원 미만,11:00 - 23:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
"피자보이시나
                                    (흑석점)",서울시 동작구 흑석동 190-5,3.8,24702.0,21.0,이탈리안,만원-2만원,11:00 - 22:30,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
아는포차,서울시 동작구 사당동 1030-11,3.8,44060.0,24.0,전통 주점 / 포차,만원 미만,17:00 - 02:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
당진수산,서울시 동작구 노량진동 13-6,3.8,20381.0,15.0,해산물 요리,만원-2만원,월-금: 08:00 - 03:00 토-일: 05:00 - 03:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
모든것은당근케이크에서시작됐다,서울시 동작구 노량진동 221-62,3.8,5701.0,7.0,카페 / 디저트,만원 미만,07:30 - 22:30,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
"오드리곱창
                                    (사당점)",서울시 동작구 사당동 1040-4 1F,3.8,3918.0,6.0,고기 요리,만원-2만원,14:00 - 22:30,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
프라이밋 스테이크하우스,서울시 동작구 상도1동 265-1 1F,3.7,38993.0,27.0,스테이크 / 바베큐,만원-2만원,12:00 - 23:00,서울특별시,동작구,상도1동,서울특별시 동작구 상도1동,37.502889,126.950645
방배김밥,서울시 동작구 사당동 127-27,3.7,46973.0,37.0,기타 한식,만원 미만,화-토: 06:00 - 18:00 일: 06:00 - 14:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
노량진할머니왕파전,서울시 동작구 노량진동 119-160 2F,3.7,38773.0,17.0,한정식 / 백반 / 정통 한식,만원 미만,17:00 - 02:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
꿀꾸랄라,서울시 동작구 노량진동 123-10,3.7,29194.0,17.0,고기 요리,만원 미만,14:30 - 04:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
즉석바지락손칼국수,서울시 동작구 대방동 335-15,3.7,48890.0,34.0,국수 / 면 요리,만원 미만,11:30 - 21:00,서울특별시,동작구,대방동,서울특별시 동작구 대방동,37.506879,126.927994
"진상천
                                    (본점)",서울시 동작구 흑석동 184-19 2F,3.7,8372.0,10.0,정통 중식 / 일반 중식,만원 미만,,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
"계림원
                                    (상도점)",서울시 동작구 상도동 324-30,3.7,23444.0,15.0,닭 / 오리 요리,만원-2만원,17:00 - 01:00,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
삼삼가마솥돈까스 앤 칡불냉면,서울시 동작구 노량진동 119-144 1F,3.7,5456.0,10.0,까스 요리,만원 미만,11:00 - 22:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
"팬쿡
                                    (이수점)",서울시 동작구 사당동 130-22,3.6,29434.0,27.0,이탈리안,만원-2만원,11:00 - 22:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
오후홍콩,서울시 동작구 흑석동 188-15,3.6,17264.0,38.0,카페 / 디저트,만원 미만,10:00 - 22:00,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
오가네팬케이크,서울시 동작구 노량진동 148-89,3.6,38940.0,50.0,카페 / 디저트,만원 미만,유동적,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
낙성곱창,서울시 동작구 사당동 1003-18,3.6,16467.0,32.0,고기 요리,만원-2만원,14:00 - 02:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
훈감동,서울시 동작구 사당동 1019-19 1F 101호,3.6,9533.0,25.0,돈부리 / 일본 카레 / 벤토,만원-2만원,11:30 - 21:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
차녕식당,서울시 동작구 사당동 232-7 1F,3.6,23429.0,20.0,정통 일식 / 일반 일식,만원 미만,월-금: 11:30 - 22:00 토: 11:30 - 17:30,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
"신이내린매운떡볶이
                                    (노량진 본점)",서울시 동작구 노량진동 118-17 1F,3.6,14374.0,26.0,기타 한식,만원 미만,12:00 - 20:30,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
상도곱창,서울시 동작구 상도동 488,3.6,20325.0,24.0,고기 요리,만원-2만원,15:00 - 23:00,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
"쟝블랑제리
                                    (이수직영점)",서울시 동작구 사당동 708-333,3.6,2556.0,10.0,베이커리,만원 미만,,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
"망향비빔국수
                                    (동작점)",서울시 동작구 상도1동 258-3,3.6,1510.0,5.0,국수 / 면 요리,만원 미만,,서울특별시,동작구,상도1동,서울특별시 동작구 상도1동,37.502889,126.950645
라시에스타,서울시 동작구 사당동 1031-27 양지빌딩 6F,3.5,33785.0,27.0,이탈리안,2만원-3만원,11:30 - 22:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
새우네집,서울시 동작구 노량진동 271-13,3.5,10191.0,16.0,돈부리 / 일본 카레 / 벤토,만원 미만,11:00 - 01:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
신짱스시,서울시 동작구 상도동 170-26 2F,3.5,30372.0,24.0,회 / 스시,만원-2만원,11:30 - 22:00,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
"피자보이시나
                                    (노량진점)",서울시 동작구 노량진동 124-9,3.5,5996.0,11.0,기타 양식,만원 미만,10:30 - 22:00,서울특별시,동작구,노량진동,서울특별시 동작구 노량진동,37.510162,126.940418
미묘라멘,서울시 동작구 흑석동 102-95,3.5,12111.0,16.0,라멘 / 소바 / 우동,만원 미만,월-금: 11:30 - 20:00 토: 12:00 - 14:30,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
"라무진
                                    (이수점)",서울시 동작구 사당동 132-20,3.5,11816.0,8.0,스테이크 / 바베큐,2만원-3만원,17:00 - 24:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
시간을 들이다,서울시 동작구 상도동 303 1F,3.4,30251.0,43.0,베이커리,만원 미만,11:00 - 22:00,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
봉빌렛,서울시 동작구 사당동 1007-13 101호,3.4,2526.0,9.0,칵테일 / 와인,만원-2만원,,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
장독대,서울시 동작구 흑석동 182-5 중앙타워빌 3F,3.4,21110.0,37.0,전통 주점 / 포차,만원-2만원,16:00 - 05:00,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
우뇽파스타,서울시 동작구 흑석동 225-15 2F,3.4,32770.0,34.0,이탈리안,만원-2만원,12:00 - 21:00,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
브루클린커피,서울시 동작구 대방동 339-1,3.4,411.0,5.0,카페 / 디저트,만원 미만,,서울특별시,동작구,대방동,서울특별시 동작구 대방동,37.506879,126.927994
파니모들,서울시 동작구 사당동 79-3,3.4,2927.0,15.0,카페 / 디저트,만원 미만,월-금: 8:00 - 22:30 토-일: 11:00 - 22:30,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
바이슨버거,서울시 동작구 대방동 395-18,3.4,14018.0,17.0,브런치 / 버거 / 샌드위치,만원 미만,화-토: 11:00-21:00 일: 11:00-18:30,서울특별시,동작구,대방동,서울특별시 동작구 대방동,37.506879,126.927994
킨로우라멘,서울시 동작구 신대방동 346-1 나이스빌 1F 101호,3.4,4839.0,11.0,라멘 / 소바 / 우동,만원 미만,11:30 - 22:00,서울특별시,동작구,신대방동,서울특별시 동작구 신대방동,37.492678,126.917721
"소담촌
                                    (사당직영점)",서울시 동작구 사당동 1030-20 호진빌딩 5F,3.4,3580.0,8.0,탕 / 찌개 / 전골,만원-2만원,11:00 - 22:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
"청년다방
                                    (숭실대점)",서울시 동작구 상도동 502-5,3.3,18288.0,33.0,기타 한식,만원 미만,월-금: 11:00 - 21:00 토: 12:00 - 20:00,서울특별시,동작구,상도동,서울특별시 동작구 상도동,37.499206,126.940385
"피맥하우스
                                    (상도점)",서울시 동작구 상도1동 681,3.3,3601.0,9.0,기타 양식,만원-2만원,17:00 - 02:00,서울특별시,동작구,상도1동,서울특별시 동작구 상도1동,37.502889,126.950645
은행골,서울시 동작구 흑석동 184-5,3.3,6692.0,17.0,회 / 스시,만원-2만원,11:00 - 22:00,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
라화방,서울시 동작구 사당동 139-36 2F,3.3,4477.0,12.0,기타 중식,만원 미만,11:00 - 23:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
몽소,서울시 동작구 대방동 394-7,3.3,7173.0,10.0,카페 / 디저트,만원 미만,08:00 - 22:30,서울특별시,동작구,대방동,서울특별시 동작구 대방동,37.506879,126.927994
이수회관,서울시 동작구 사당동 147-40,3.3,5702.0,11.0,해산물 요리,2만원-3만원,16:30 - 02:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
세녹,서울시 동작구 사당동 147-50,3.2,20378.0,37.0,카페 / 디저트,만원 미만,00:00 - 24:00,서울특별시,동작구,사당동,서울특별시 동작구 사당동,37.483974,126.974999
"닥터로빈
                                    (흑석점)",서울시 동작구 흑석동 42-1,3.2,14415.0,25.0,이탈리안,2만원-3만원,11:00 - 21:30,서울특별시,동작구,흑석동,서울특별시 동작구 흑석동,37.505492,126.962317
