title,location,estimation,viewCount,reviewCount
정돈 프리미엄,서울시 강남구 신사동 519-4,4.4,186212.0,230.0
중앙해장,서울시 강남구 대치동 996-16 육인빌딩,4.4,433087.0,318.0
봉밀가,서울시 강남구 삼성동 8-1 건설빌딩,4.4,75408.0,135.0
밍글스,서울시 강남구 청담동 94-6 힐탑빌딩 2F,4.4,120901.0,75.0
장스테이크,서울시 강남구 신사동 639 요한빌딩 5F,4.4,387317.0,151.0
보니스피자펍,서울시 용산구 용산동2가 44-19,4.4,308155.0,459.0
스시아라타,서울시 영등포구 여의도동 34-8 B1 B124호,4.4,319773.0,52.0
을지면옥 (휴업중),서울시 중구 입정동 161,4.4,248511.0,326.0
팩피,서울시 성동구 성수동1가 656-947 102호,4.4,339303.0,160.0
"길버트버거앤프라이즈
                                    (가로수길점)",서울시 강남구 신사동 545-3 B1,4.4,271883.0,305.0
"아리아께
                                    (서울신라호텔)",서울시 중구 장충동2가 202 서울신라호텔 2F,4.4,216893.0,56.0
경천애인 2237,서울시 강남구 삼성동 142-46 암천빌딩 3F,4.4,526096.0,164.0
스시키,서울시 강남구 역삼동 683-2 운경빌딩 1F,4.4,204521.0,47.0
"롸카두들내쉬빌핫치킨
                                    (이태원점)",서울시 용산구 이태원동 449-1 1F,4.4,174884.0,187.0
루엘드파리,서울시 서초구 서초동 1445-13 서초쌍용플래티넘 112호,4.4,147830.0,180.0
Osso파스타,서울시 종로구 동숭동 129-130,4.4,164670.0,85.0
소금집델리 안국,서울시 종로구 계동 101-12 1F,4.4,111076.0,167.0
두만강샤브샤브,서울시 관악구 봉천동 1627-2 102호,4.4,192285.0,168.0
"주옥
                                    (더 플라자)",서울시 중구 태평로2가 23 더 플라자 3F,4.4,162239.0,47.0
"포비
                                    (합정점)",서울시 마포구 합정동 426-18,4.4,105011.0,156.0
한아람,서울시 송파구 방이동 180-7 지산빌딩 2F,4.4,149998.0,55.0
"하시엔다
                                    (본점)",서울시 용산구 이태원동 128-15 1F,4.4,241037.0,221.0
136길육미,서울시 강남구 논현동 107-34 2F,4.4,137760.0,121.0
"포비 
                                    (Gwanghwamun)",서울시 종로구 청진동 246 디타워 1F 21호,4.3,143205.0,209.0
다츠,서울시 용산구 한남동 744-5 1F,4.4,144381.0,162.0
"매덕스피자
                                    (본점)",서울시 용산구 이태원동 129-9 2F,4.4,194601.0,264.0
"육전식당
                                    (4호점)",서울시 강남구 역삼동 823-10 신도빌딩 1F,4.4,236987.0,150.0
빠넬로,서울시 마포구 서교동 400-22 건우상가주택,4.4,234293.0,147.0
야키토리묵,서울시 마포구 연남동 223-102 1F,4.4,122859.0,48.0
소울브레드,서울시 서초구 우면동 59 동양상가,4.4,202822.0,112.0
"지노스뉴욕피자
                                    (이태원본점)",서울시 용산구 이태원동 457-3 2F,4.4,149345.0,187.0
교다이야,서울시 마포구 합정동 370-8 합정빌딩 1F,4.4,146652.0,200.0
"더라이브러리
                                    (서울신라호텔)",서울시 중구 장충동2가 202 서울신라호텔 1F,4.4,198423.0,156.0
권숙수,서울시 강남구 청담동 92-18 4F,4.4,127275.0,38.0
"육전식당
                                    (1호점)",서울시 동대문구 신설동 104-3,4.4,361490.0,197.0
태양커피,서울시 서초구 방배동 851-18 1F,4.4,68547.0,155.0
새들러하우스,서울시 강남구 신사동 561-8 B1,4.4,76108.0,118.0
"핏제리아오
                                    (본점)",서울시 종로구 동숭동 31-37 3F,4.4,175098.0,209.0
네키드윙즈,서울시 용산구 이태원동 34-8,4.4,127055.0,156.0
르솔레이,서울시 서대문구 연희동 192-4,4.4,65068.0,106.0
마시타야,서울시 마포구 서교동 333-16,4.4,146179.0,132.0
복덕방,서울시 마포구 망원동 414-14 1F,4.4,288123.0,114.0
라오삐약,서울시 마포구 망원동 396-27,4.4,134113.0,120.0
바게트K,서울시 강남구 역삼동 723-30,4.4,69287.0,85.0
"몽중헌
                                    (방이점)",서울시 송파구 방이동 44-5 S타워 20-21F,4.4,254848.0,85.0
대우부대찌개,서울시 강남구 역삼동 641-18,4.4,243526.0,202.0
"파네트크루아상팩토리
                                    (광화문점)",서울시 종로구 내수동 71 경희궁의아침 1F,4.4,209122.0,122.0
마하차이,서울시 성동구 성수동2가 339-22 2F,4.4,128716.0,94.0
"농민백암순대
                                    (본점)",서울시 강남구 대치동 896-33,4.4,370545.0,206.0
르프리크,서울시 성동구 성수동2가 302-8 블루스톤타워 B103호,4.4,46180.0,85.0
명봉반점,서울시 광진구 자양동 4-1 광진빌딩,4.4,224703.0,131.0
"스시금강 (휴업중)
                                    (서초점)",서울시 서초구 서초동 1603-69 부속12상가 106호,4.4,16367.0,19.0
라무라,서울시 마포구 합정동 395-16 1F,4.4,97387.0,100.0
시고로,서울시 강남구 청담동 21-14 2F,4.4,50730.0,40.0
퍼블리코타코,서울시 관악구 봉천동 1626-12 1F,4.4,117516.0,128.0
"스파카나폴리
                                    (본점)",서울시 마포구 합정동 413-2 2F,4.4,185267.0,190.0
누메로도스,서울시 성동구 성수동1가 656-1021,4.4,173006.0,108.0
최강금돈까스,서울시 마포구 합정동 388-15,4.5,44153.0,78.0
와려,서울시 강남구 대치동 950-11 2F 2호,4.4,46409.0,21.0
혼네,서울시 마포구 연남동 227-4,4.4,181154.0,157.0
"더라운드
                                    (삼성점)",서울시 강남구 삼성동 78 삼안빌딩 1F,4.4,34809.0,31.0
"뽕나무쟁이
                                    (선릉본점)",서울시 강남구 대치동 896-5 1F,4.4,216689.0,255.0
독도16도,서울시 종로구 청운동 59-5 1F,4.4,24941.0,17.0
맷차,서울시 중구 명동1가 37-1,4.4,69169.0,82.0
스미카,서울시 강남구 신사동 666-28 1F,4.4,8782.0,14.0
도취,서울시 종로구 누상동 53-1 누상빌라 B1,4.4,75692.0,56.0
원조 조박집,서울시 마포구 용강동 40-1,4.4,213706.0,124.0
"라뚜셩트
                                    (혜화점)",서울시 종로구 동숭동 5-7 1F,4.4,60068.0,65.0
원조할아버지손두부,서울시 광진구 구의동 26-15 1F,4.4,126357.0,90.0
덕후선생,서울시 강남구 청담동 85-2 5F,4.4,44410.0,57.0
춘향미엔,서울시 성동구 행당동 299-1 1F,4.4,166228.0,104.0
고든램지버거,서울시 송파구 신천동 29 롯데월드몰 B1,4.4,26342.0,55.0
공기식당,서울시 종로구 통인동 46-5 1F,4.4,129543.0,90.0
카밀로한남,서울시 용산구 한남동 32-48 3F,4.4,76154.0,39.0
"딤딤섬
                                    (센트럴시티점)",서울시 서초구 반포동 19-3 센트럴시티 호남선 하차장 2F,4.4,54475.0,56.0
옥수동 화덕피자,서울시 성동구 옥수동 285-60 2F,4.4,78301.0,84.0
망원동즉석우동,서울시 마포구 망원동 386-4,4.4,124310.0,135.0
시멘트,서울시 용산구 한남동 684-65,4.4,65389.0,28.0
"테일러커피
                                    (신사점)",서울시 강남구 신사동 521-17 1F,4.4,60596.0,103.0
스시하나레,서울시 강남구 청담동 97-8 102호,4.4,13258.0,19.0
"리북집
                                    (본점)",서울시 강남구 논현동 163-3,4.4,140836.0,194.0
재인,서울시 용산구 한남동 683-47 2F,4.4,15256.0,38.0
티크닉,서울시 마포구 연남동 250-5,4.4,128405.0,67.0
애성회관 한우곰탕,서울시 중구 북창동 93-36 세창빌딩 1F,4.4,283261.0,154.0
"매운향솥
                                    (본점)",서울시 광진구 자양동 9-33,4.4,155787.0,144.0
우정초밥,서울시 성북구 종암동 33-14 1F,4.4,71725.0,36.0
호수집,서울시 중구 중림동 61-4,4.4,185556.0,114.0
독일주택,서울시 종로구 명륜4가 45-1,4.4,252964.0,117.0
"차알
                                    (파미에스테이션)",서울시 서초구 반포동 118-3 파미에스테이션 2F,4.4,122573.0,97.0
노스티모,서울시 서초구 방배동 880-14 201호,4.4,32429.0,33.0
핀즈,서울시 성수동 성수동1가 656-80 2F,4.4,34446.0,30.0
"육회자매집
                                    (2호점)",서울시 종로구 종로4가 177 제우빌딩,4.4,90073.0,181.0
파오파오,서울시 송파구 잠실동 205-16,4.4,350231.0,189.0
김진목삼,서울시 종로구 필운동 154 1F,4.4,163587.0,106.0
주신당,서울시 중구 흥인동 63,4.4,39335.0,32.0
로우키,서울시 성동구 성수동2가 302-16,4.4,47713.0,59.0
구테로이테,서울시 강남구 논현동 112-19,4.4,12203.0,47.0
무교동북어국집,서울시 중구 다동 173,4.4,156090.0,133.0
윤,서울시 서초구 반포동 68-1 Willus 빌딩 2F,4.4,115665.0,40.0
양키통닭,서울시 영등포구 문래동2가 49-1,4.4,131109.0,93.0
오츠커피,서울시 용산구 원효로1가 48-8,4.4,62147.0,78.0
퀜치커피,서울시 마포구 서교동 480-12 1F,4.4,39430.0,62.0
"다만프레르
                                    (서울파이낸스센터)",서울시 중구 태평로1가 84 B1 107호,4.4,123943.0,97.0
백송,서울시 중구 신당동 248-32 1F,4.4,87590.0,44.0
외고집설렁탕,서울시 강남구 삼성동 120-8 알앤텍빌딩 1F,4.4,188134.0,147.0
뮤땅,서울시 용산구 한남동 653-103 2F,4.4,29183.0,23.0
스시온도,서울시 은평구 응암동 113-35 에필리움 1F,4.4,32993.0,23.0
우육미,서울시 중구 신당동 250-15,4.4,56744.0,35.0
콰이어트 크림티,서울시 송파구 삼전동 2-4,4.4,64202.0,60.0
"어물전 청
                                    (도산공원점)",서울시 강남구 신사동 653-9 1-2F,4.4,34861.0,20.0
로향양꼬치,서울시 관악구 봉천동 1601-10 푸르빌아파트,4.4,158209.0,108.0
로우커피스탠드,서울시 성동구 성수동1가 8-16 1F,4.4,132275.0,89.0
아꽁뜨,서울시 마포구 연남동 225-50 1F,4.4,28953.0,37.0
나정순할매쭈꾸미,서울시 동대문구 용두동 119-20,4.4,126702.0,130.0
코지마,서울시 강남구 청담동 89 분더샵청담점 6F,4.4,45183.0,25.0
세야스시,서울 강남구 청담동 20-20,4.4,81070.0,27.0
헤키,서울시 마포구 망원동 57-135 1F,4.4,48953.0,86.0
압구정공주떡집,서울시 강남구 신사동 569-31,4.4,288097.0,125.0
강남진해장,서울시 강남구 역삼동 819-4,4.4,190295.0,93.0
라미아파밀리아,서울시 송파구 잠실동 331-12,4.4,64327.0,23.0
코바시,서울시 마포구 합정동 392-12,4.4,29307.0,14.0
"갓포아키
                                    (삼성점)",서울시 강남구 대치동 995-16 글래드코엑스센터 B2,4.4,142615.0,54.0
우동 이요이요,서울시 마포구 용강동 26-37,4.4,38177.0,34.0
앨리스프로젝트,서울시 서초구 양재동 95-10 1F,4.4,9594.0,20.0
한남동한방통닭,서울시 용산구 한남동 618-6,4.4,122636.0,88.0
멕시칼리,서울시 광진구 능동 256-8 1F,4.4,33157.0,38.0
송계옥,서울시 송파구 방이동 93 103-104호,4.4,37999.0,29.0
산동만두,서울시 마포구 도화동 327-1,4.4,71288.0,28.0
평안도족발집,서울시 중구 장충동1가 62-16,4.4,101854.0,86.0
멘지라멘,서울시 마포구 망원동 378-6 1F 103호,4.4,31020.0,60.0
효계,서울시 강남구 신사동 541-6 1F,4.4,60147.0,23.0
제주성산포바당,서울시 서초구 서초동 1569-13,4.4,25441.0,17.0
하노이102,서울시 성동구 성수동1가 668-18,4.4,98604.0,68.0
무학,서울시 중구 신당동 472,4.4,61616.0,30.0
"강정이넘치는집
                                    (청담점)",서울시 강남구 청담동 46-16,4.4,43395.0,29.0
스쿠퍼,서울시 종로구 통인동 158 1F,4.4,27437.0,65.0
반쌥,서울시 양천구 신정동 1003-7 1F,4.4,21253.0,26.0
"진짜해장국 대화정
                                    (본점)",서울시 중구 을지로6가 18-85 1F,4.4,75642.0,62.0
구들,서울시 강남구 신사동 657-17 3F,4.4,21654.0,11.0
"비파티세리
                                    (공덕점)",서울시 마포구 공덕동 105-67 1F,4.4,35479.0,55.0
박소린두깜풍,서울시 용산구 이태원동 130-5 2F,4.4,38757.0,36.0
"알라보
                                    (강남역점)",서울시 강남구 역삼동 648-9 강남N타워 1F,4.4,87187.0,73.0
제주연탄집,서울시 중구 충무로4가 134-2,4.4,6381.0,26.0
"포비브라이트
                                    (광화문점)",서울시 종로구 신문로1가 115 콘코디언빌딩 1F,4.4,44076.0,50.0
팟카파우,서울시 용산구 용산동2가 1-510 신흥시장 2F,4.4,28619.0,26.0
"레이지버거클럽
                                    (부암점)",서울시 종로구 부암동 254-7,4.4,55442.0,51.0
하쿠시,서울 용산구 한남동 60-76 2F,4.4,25599.0,18.0
"은화계
                                    (도산대로점)",서울시 강남구 논현동 6-3 1F,4.4,26911.0,25.0
"더 마고 그릴
                                    (JW메리어트 호텔 서울)",서울시 서초구 반포동 19-3 JW메리어트 호텔 서울 7F,4.4,80442.0,21.0
톤티커피,서울시 종로구 재동 85-1,4.4,13117.0,29.0
스시하쿠야,서울시 노원구 상계동 397-5 2F,4.4,27006.0,9.0
디핀,서울시 중구 흥인동 63 1F,4.4,22278.0,22.0
그곁,서울시 송파구 송파동 51-9 1F,4.4,27679.0,16.0
진영면옥,서울시 금천구 독산동 162-10,4.4,16537.0,25.0
"FOURB
                                    (용산점)",서울시 용산구 한강로3가 40-999 리빙파크 4F,4.4,26986.0,40.0
"돈불리제담
                                    (가로수길점)",서울시 강남구 신사동 510-11 강남상가 1F,4.4,45731.0,24.0
선호커피로스터스,서울시 송파구 송파동 103-9 1F,4.4,5920.0,11.0
천진분식,서울시 서대문구 대현동 56-24 1F,4.4,51324.0,47.0
KEEM HANNAM,서울시 용산구 한남동 727-4 1F,4.4,39478.0,27.0
프로토콜,서울시 서대문구 연희동 137-1 2F,4.4,5446.0,23.0
이타닉가든,서울시 강남구 역삼동 676 조선팰리스 36F,4.4,12293.0,8.0
나주곰탕하얀집,전라남도 나주시 중앙동 48-17,4.4,83285.0,75.0
가조쿠,서울시 성동구 성수동2가 316-77 1F,4.4,64050.0,49.0
부산복국 고래고기,서울시 용산구 남영동 82-3 2F,4.4,13957.0,12.0
라뿔,서울시 송파구 송파동 20-11,4.4,16320.0,25.0
리플레토레,서울시 마포구 망원동 385-2 1F,4.4,15981.0,18.0
Osteria Ora,서울시 마포구 서교동 468-17 1F,4.4,36895.0,33.0
"서동한우
                                    (강남점)",서울시 서초구 서초동 1327-29 서초파라곤 2F,4.4,72345.0,20.0
스시이타루,서울시 강남구 신사동 640-13 1F,4.4,5629.0,9.0
신숙,서울시 서초구 서초동 1709-2 이정빌딩,4.4,60640.0,48.0
핫쵸,서울시 강남구 신사동 544-5 B1,4.4,24762.0,26.0
비스트로앤트로,서울시 강남구 신사동 567-25 1F,4.4,12824.0,15.0
뷔봉,서울시 용산구 원효로1가 51-2 B1,4.4,8811.0,13.0
"FOURB
                                    (강남점)",서울시 서초구 반포동 118-3 1F FP106호,4.4,27175.0,21.0
송화양꼬치,서울시 광진구 자양동 11-2,4.4,32703.0,37.0
티하우스하다,서울시 강남구 청담동 16 1F,4.4,7060.0,6.0
윤서울,서울시 마포구 서교동 346-50 1F,4.4,20580.0,13.0
"더백테라스
                                    (신용산역점)",서울시 용산구 한강로2가 147 3F,4.4,47061.0,37.0
방방,서울시 용산구 용산동2가 1-684 내제 1-2F,4.4,6036.0,12.0
"자이온
                                    (등촌점)",서울시 강서구 염창동 273-30,4.4,14979.0,33.0
세몰리나클럽,서울시 용산구 용산동2가 22-12 1F,4.4,4930.0,14.0
쎄니에,서울시 용산구 원효로1가 51-3 1F,4.4,13911.0,17.0
봉쥬르스고이,서울시 용산구 이태원동 225-170 B1,4.3,5445.0,14.0
최가네버섯샤브매운탕칼국수,서울시 강남구 신사동 655,4.4,57140.0,45.0
대성반점,서울시 강동구 천호동 312-15,4.4,16664.0,15.0
한우물,서울시 용산구 이태원동 63-6 1F,4.4,18217.0,12.0
오마,서울시 마포구 연남동 387-13 2F,4.4,21587.0,26.0
레아,서울시 강남구 도곡동 449-1,4.4,19657.0,20.0
하나샤부정,서울시 강남구 삼성동 147-13,4.4,106183.0,39.0
하우스바이콘반,서울시 동작구 사당동 1041-25 1F,4.4,11165.0,20.0
엘까페씨또바,서울시 중구 신당동 353-120 1F,4.4,5635.0,16.0
PDR,서울시 강남구 논현동 116-1 2F,4.4,15784.0,12.0
"중국
                                    (본점)",서울시 종로구 청운동 59-1,4.4,17887.0,15.0
"클랩피자
                                    (청담점)",서울시 강남구 신사동 648-24 1F,4.4,19240.0,41.0
야키토리파노,서울시 강남구 신사동 657-40 1F,4.4,24178.0,9.0
"로바
                                    (더현대서울점)",서울시 영등포구 여의도동 22 더현대서울 6F,4.4,69407.0,12.0
커피인쇄소,서울시 중구 필동1가 3-16 2F,4.4,6464.0,13.0
코지빌라커피,서울시 용산구 이태원동 74-45,4.4,14384.0,35.0
생생아구,서울시 송파구 잠실동 198-1,4.4,21468.0,12.0
경주원조콩국,경상북도 경주시 황남동 142-2,4.4,43371.0,28.0
"김진목삼
                                    (2호점)",서울시 종로구 체부동 68,4.4,32682.0,24.0
우밀면옥,서울시 강남구 역삼동 701,4.4,42066.0,27.0
상석,서울시 강남구 신사동 566-22,4.4,16291.0,8.0
"청우참치
                                    (신사본점)",서울시 강남구 신사동 511-6,4.4,55049.0,22.0
북해도목장,서울시 강남구 논현동 143-12,4.4,26589.0,20.0
도우대디,서울시 중구 신당동 375-3,4.4,4664.0,11.0
우리콩순두부,서울시 강북구 우이동 182-3,4.4,12156.0,9.0
우리콩순두부,서울시 강북구 우이동 182-3,4.4,12157.0,9.0
온정,서울시 마포구 연남동 387-15 1F,4.4,88658.0,44.0
남부,서울시 서초구 서초동 1458-10,4.4,7932.0,14.0
영천선비,서울시 동대문구 회기동 60-42 1F,4.4,3717.0,6.0
책바,서울시 서대문구 연희동 188-71 101호,4.4,46126.0,28.0
나이스타임2,서울시 중구 다동 115 스몰하우스 빅도어 1F,4.4,17511.0,17.0
부일갈비,서울시 영등포구 영등포동3가 23-11,4.4,31622.0,15.0
3대삼계장인,서울시 서초구 서초동 1557-17 1F,4.4,73324.0,29.0
정리의밤,서울시 서대문구 연희동 132-83,4.4,11199.0,12.0
도우큐먼트,서울시 중구 충무로2가 49-6,4.4,3171.0,11.0
삼월황,서울시 마포구 상수동 315-7 301호,4.4,1858.0,7.0
쿠시아게진,서울시 강남구 청담동 19-36 4F,4.4,6683.0,6.0
"농민백암순대
                                    (시청직영점)",서울시 중구 북창동 19-4,4.4,44145.0,44.0
동순각,서울시 영등포구 영등포동2가 34-58,4.4,3146.0,9.0
"허리헝그리
                                    (더현대서울)",서울시 영등포구 여의도동 22 더현대서울,4.4,19248.0,23.0
오마치슌,서울시 강남구 대치동 900-18 1F,4.4,20540.0,15.0
"무궁화
                                    (롯데호텔서울)",서울시 중구 소공동 1 롯데호텔서울 본관 38F,4.4,30126.0,10.0
브레덴버거,서울시 강남구 대치동 924 CNK 103호,4.4,4368.0,12.0
래디컬브루잉클럽,서울시 동대문구 제기동 137-75 1F,4.4,1690.0,8.0
초라멘,서울시 광진구 화양동 16-28 1F,4.4,27186.0,24.0
남한강민물매운탕,서울시 광진구 화양동 24-44,4.4,28545.0,18.0
"유어네이키드치즈
                                    (성수점)",서울시 성동구 성수동1가 656-439 1F,4.4,16597.0,16.0
쏭타이,서울시 강남구 역삼동 664-32 옥산빌딩 1F 102호,4.4,57593.0,22.0
신사치킨클럽 (휴업중),서울시 강남구 신사동 520-1 1F,4.4,31673.0,17.0
서보,서울시 송파구 송파동 50-9,4.4,18036.0,15.0
"패티앤베지스
                                    (디타워 서울포레스트점)",서울시 성동구 성수동1가 685-700 디타워 스트리트동 B109호,4.4,1578.0,12.0
트헝뜨,서울시 강남구 삼성동 30-3 101호,4.4,3818.0,5.0
히바치,서울시 강남구 신사동 540-19 2F,4.4,4605.0,8.0
이화만두,서울시 광진구 능동 282-3,4.4,17584.0,15.0
다동 황소막창,서울시 중구 다동 51-2,4.4,55941.0,22.0
다차공간,서울시 종로구 관훈동 72 4F,4.4,1960.0,4.0
용산양꼬치,서울시 용산구 한강로1가 256 1F,4.4,54942.0,25.0
"효도치킨
                                    (광화문점)",서울시 종로구 내자동 197 1-2F,4.4,16436.0,22.0
양밍산,서울시 서대문구 연희동 727 1F,4.4,4486.0,7.0
"테일러 커피
                                    (더현대서울점)",서울시 영등포구 여의도동 22 더현대서울 B1,4.4,11585.0,27.0
"렌위치
                                    (1호점)",서울시 영등포구 여의도동 23 IFC몰 L2,4.4,12763.0,17.0
조개도,서울시 성동구 성수동2가 331-233,4.4,22946.0,15.0
청주한씨,서울시 성동구 성수동2가 316-23 B1,4.4,8031.0,7.0
전라상회,서울시 동작구 노량진동 334 노량진 수산물도매시장 1F 활어-161,4.4,71157.0,29.0
야키니쿠소문,서울시 용산구 보광동 217-66 1F,4.4,11775.0,8.0
떼뮤즐렛,서울시 서대문구 연희동 188-71 2F,4.4,24508.0,26.0
미강식당,서울시 송파구 잠실동 294-3 103호,4.4,15320.0,12.0
섬집,서울시 용산구 한강로3가 65-450,4.4,14011.0,13.0
락희,서울시 용산구 산천동 1-27 세방리버하이빌아파트정문 빨간벽돌집,4.4,1236.0,6.0
오오토리,서울시 중구 신당동 368-82,4.4,22802.0,13.0
아부라소바,서울시 강남구 논현동 116 B동 1F,4.4,3045.0,7.0
오꼬노미스토리,서울시 동작구 노량진동 256-61,4.4,57339.0,25.0
사사노하,서울시 송파구 송파동 85-12,4.4,18219.0,14.0
뚝도지기,서울시 성동구 성수동2가 335-35,4.4,13046.0,7.0
케빈의집,서울시 서초구 방배동 877-24 1F,4.4,9012.0,8.0
회떠유,서울시 서초구 반포동 742-6,4.4,593.0,4.0
드시소,서울시 성북구 정릉동 289-37 1F,4.4,9486.0,11.0
구을가,서울시 강남구 삼성동 34-19,4.4,18485.0,10.0
페이퍼플레이트,서울시 성동구 성수동2가 322-21,4.4,4694.0,7.0
나루떡볶이,서울시 광진구 광장동 258-22 B1,4.4,3123.0,6.0
자인뭉티기,서울시 서초구 서초동 1363-7 호원빌딩,4.4,28833.0,13.0
다이닝후,서울시 서대문구 충정로3가 190-19,4.4,15838.0,9.0
코미도리,서울시 강남구 역삼동 722 상가동 108호,4.4,4822.0,8.0
식캣사인,서울시 용산구 원효로1가 51-2 2F,4.4,3244.0,11.0
디브루잉,서울시 용산구 한남동 739-20 103호,4.4,381.0,5.0
옥자,서울시 마포구 연남동 241-42,4.4,6760.0,13.0
1989버거스탠드,서울시 마포구 동교동 113-25,4.4,6465.0,9.0
서백자간장게장,서울시 강남구 삼성동 151-4 석천빌딩,4.4,16290.0,14.0
키노키친,서울시 마포구 서교동 337-1 1F 1호,4.4,18872.0,14.0
라멘시미즈,서울시 종로구 신문로1가 238 신문로빌딩 B1 37호,4.4,3826.0,10.0
인생이막창이네,서울시 서대문구 창천동 53-33 1F,4.4,43597.0,22.0
리밀앤밀리,서울시 마포구 서교동 375-45 1F,4.4,10683.0,11.0
천상현의 천상,서울시 서초구 양재동 215 라시따델라모다 6F,4.4,2776.0,6.0
"웻핑거치즈스테이크
                                    (홍대점)",서울시 마포구 서교동 333-29,4.4,610.0,5.0
rivna,서울시 성동구 성수동1가 276-14,4.4,2935.0,4.0
한길포장마차,서울시 용산구 이촌동 301-154,4.4,27509.0,13.0
동강나루터,서울시 중구 수표동 56-10 백양빌딩,4.4,31053.0,16.0
비네트,서울시 강남구 역삼동 835-33 1F,4.4,3296.0,6.0
"잭슨피자
                                    (이촌점)",서울시 용산구 용산동5가 24 파크타워상가 1F B12호,4.4,22501.0,16.0
전주상회,서울시 마포구 연남동 226-29 106호,4.4,25950.0,13.0
"자매수산
                                    (강남점)",서울시 강남구 역삼동 619-30,4.4,16862.0,10.0
"리암스케이커리
                                    (도산점)",서울시 강남구 신사동 654-8,4.4,2659.0,8.0
미필담,서울시 마포구 합정동 370-4 1F,4.4,943.0,4.0
"정담은보쌈
                                    (북촌점)",서울시 종로구 계동 104-4,4.4,16646.0,9.0
원포셰,서울시 강남구 도곡동 457-4 1F,4.4,4896.0,8.0
홍산,서울시 중구 태평로2가 69-20 1F,4.4,3955.0,4.0
"조선델리더부티크
                                    (조선팰리스점)",서울시 강남구 역삼동 676 조선팰리스 24F,4.4,11214.0,8.0
오스테리아 파로,서울시 성동구 성수동1가 668-19 1F,4.4,19058.0,7.0
퀸즈베리도넛하우스,서울시 중구 신당동 377-43 1F,4.4,1573.0,5.0
토마루해물칼국수,서울시 송파구 잠실동 233-11,4.4,11152.0,9.0
춈,서울시 용산구 용산동2가 45-12 2F,4.4,1421.0,4.0
"서울로인
                                    (서울점)",서울시 중구 남대문로5가 541 서울스퀘어 B1 18호,4.4,14787.0,6.0
신흥정육식당,서울시 강동구 성내동 428-2 파크프라자 126호,4.4,14898.0,13.0
매일스시횟집,서울시 마포구 염리동 95-1,4.4,5665.0,7.0
잔상,서울시 서초구 양재동 244-3,4.4,457.0,5.0
히노카츠,서울시 강남구 도곡동 959-16 1F,4.4,6901.0,8.0
미국 양반통닭,서울시 용산구 이태원동 255-42,4.4,5065.0,6.0
상암회관,서울시 마포구 상암동 1597 1F,4.4,12564.0,10.0
대원집,서울시 중구 다동 124-2,4.4,16779.0,9.0
잘란연남,서울시 마포구 연남동 255-25,4.4,3362.0,6.0
고꿉집,서울시 강남구 역삼동 834-20 1F,4.4,1961.0,5.0
힐즈앤유로파,서울시 용산구 용산동2가 44-7 2F,4.4,5012.0,8.0
"가츠오
                                    (대치점)",서울시 강남구 대치동 923-8,4.4,1086.0,7.0
비일,서울시 용산구 청파동2가 71-74 B1,4.4,8952.0,10.0
고우마구로,서울시 동작구 상도1동 711,4.4,9397.0,7.0
"미트볼라운지
                                    (삼청점)",서울시 종로구 팔판동 27-5,4.4,5064.0,8.0
하얼빈양갈비엔양꼬치,서울시 송파구 송파동 9-9,4.4,500.0,4.0
쎄오쎄오,서울시 성북구 동선동2가 140 B1,4.4,4973.0,6.0
히바리,서울시 중구 서소문동 120-12 4F,4.4,9867.0,8.0
스시공간,서울시 강동구 천호동 415-28 1F,4.4,1707.0,5.0
"태양
                                    (용산점)",서울시 용산구 한강로1가 253,4.4,1251.0,4.0
카츠오도,서울시 관악구 신림동 537-20,4.4,7950.0,7.0
"칙피스
                                    (신세계백화점본점)",서울시 중구 충무로1가 52-5 신세계백화점 본점 B1,4.4,3568.0,5.0
정식당,서울시 강남구 청담동 83-24 2F,4.3,367910.0,205.0
메종엠오,서울시 서초구 방배동 876-41,4.3,213723.0,238.0
"프릳츠커피컴퍼니
                                    (1호점)",서울시 마포구 도화동 179-9,4.3,191113.0,343.0
크레이지카츠,서울시 마포구 합정동 391-5 2F,4.3,222978.0,323.0
"다운타우너
                                    (한남점)",서울시 용산구 한남동 684-77 1F,4.3,274138.0,432.0
"파이어벨
                                    (본점)",서울시 강남구 대치동 908-17 1F,4.3,285564.0,381.0
오스테리아샘킴,서울시 마포구 합정동 386-37,4.3,313934.0,185.0
몽탄,서울시 용산구 한강로1가 251-1,4.3,104110.0,157.0
"중화복춘
                                    (공원)",서울시 마포구 동교동 152-11 101호,4.3,293498.0,192.0
파올로데마리아,서울시 서대문구 연희동 79-4,4.3,221198.0,117.0
"을밀대
                                    (본점)",서울시 마포구 염리동 147-6,4.3,114877.0,376.0
잇텐고,서울시 마포구 합정동 396-14,4.3,231393.0,295.0
매니멀스모크하우스,서울시 용산구 이태원동 455-33 2F,4.3,489384.0,315.0
호머피자,서울시 용산구 한남동 683-108 2F,4.3,237349.0,233.0
깡통만두,서울시 종로구 재동 84-22 1F,4.3,357615.0,256.0
"다운타우너
                                    (청담점)",서울시 강남구 신사동 666-25 1F,4.3,216422.0,301.0
"리틀넥
                                    (청담점)",서울시 강남구 신사동 653-7,4.3,198003.0,195.0
바베네,서울시 강남구 논현동 49-3,4.3,281445.0,148.0
아날로그가든,서울시 마포구 서교동 446-58 1F,4.3,380870.0,245.0
로리스더프라임립,서울시 서초구 서초동 1317-23 GT타워 3F,4.3,336664.0,197.0
